-7.304882756922272645e-03 3.136844609152634966e+00 7.313324891246764277e-05 -3.283358425158641692e-05 -2.992732307828982366e-04 4.134914542947135119e-01
7.381930167598315107e-01 8.038306093602397340e+00 3.248583935409481149e-02 3.388239926571802452e-02 7.699262127322581417e-01 4.199779393514854187e-01
