9.090119449481371197e-03 7.902432208454005513e-01 5.193570830771944308e-06 -5.051669678907729390e-06 1.405589459718163736e+00
4.417840858075180164e-04 1.084156367674752042e-01 1.025715266116213878e-03 3.716678583045402492e-03 1.513961204751866241e+00
