-6.063924684163484596e-03 3.429751040073846902e+00 -9.589576523539724860e-07 -1.034133363118413932e-04 -4.312187191996593340e-06 4.079067396461363293e-01
7.378460442335377234e-01 8.759116749137991320e+00 3.291773010029908075e-02 3.428425380575127884e-02 7.722041049030028415e-01 1.212395824037881154e+00
