9.090881357269849430e-03 7.898415855742282332e-01 4.607451527725720935e-05 -2.544455040617281099e-06 1.429534423300192980e+00
4.448908782836228358e-04 1.084105953007919176e-01 1.046033476018268455e-03 3.793101963851666127e-03 1.567567377671178264e+00
