-6.927443475589945172e-03 3.144486378568272400e+00 4.430359411050190311e-05 -5.402656873230198340e-05 -3.085114455417015968e-04 4.164331801911391739e-01
7.415083682886312033e-01 8.056186875043527706e+00 3.256061587732696910e-02 3.376661591431661530e-02 7.735014743539123661e-01 7.119696826176504789e-01
