9.103627122098416000e-03 7.896145146834644413e-01 4.225574414714009533e-05 -1.689602999003377400e-05 1.586508894706828432e+00
4.399675966584659452e-04 1.082689629084558763e-01 1.125254077739509069e-03 4.407192167248814504e-03 1.829511225080468373e+00
