9.099557042350174887e-03 7.893983514702368476e-01 4.427037103313297736e-05 -2.003015869885807062e-05 1.538434742811022105e+00
4.459491885708799486e-04 1.086500002835301959e-01 1.096288295045790917e-03 4.088559458975555769e-03 1.703487778874588132e+00
